asin,site,marketplace_domain,url,observer_postcode,observer_location,location_status,brand,product_line,category,title,current_price,currency,list_price,discount,coupon_or_promo,deal_badge,availability,rating,review_count,sold_by,ships_from,scrape_status,fetched_at
B0DF2CL5VM,DE,amazon.de,https://www.amazon.de/dp/B0DF2CL5VM,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,高清,"Tentoki sichtschutz für panzerglas iPhone 12/12 Pro 6,1 Zoll, kompatibel mit Face ID, 25° Anti-Spionage Premium 9H Schutzglas Glas [Ultra-Privatsphäre] [Auto Dust-Elimination] [HD klar] 2 Stück",16.99,EUR,,,,,Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:24:23.876Z
B0DF2DFZW8,DE,amazon.de,https://www.amazon.de/dp/B0DF2DFZW8,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,防窥,"Tentoki sichtschutz für panzerglas iPhone 12/12 Pro 6,1 Zoll, kompatibel mit Face ID, 25° Anti-Spionage Premium 9H Schutzglas Glas [Ultra-Privatsphäre] [Auto Dust-Elimination] [HD klar] 2 Stück",16.99,EUR,,,,,Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:24:35.981Z
B0DF2DNG5K,DE,amazon.de,https://www.amazon.de/dp/B0DF2DNG5K,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,高清,"Tentoki für Panzerglas iPhone 12/12 Pro Panzer Schutz Glas (6,1 Zoll), Schutzfolie kompatibel mit iPhone 12/12 Pro Auto Dust-Elimination [9H+ Härte Folie][Kristallklar][Bläschenfrei] 2 Stück",9.34,EUR,10.99,-15 %,,"Statt: 10,99 € Statt: 10,99€10,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:24:48.075Z
B0DSHKFKWC,DE,amazon.de,https://www.amazon.de/dp/B0DSHKFKWC,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,高清,"Tentoki für Panzerglas iPhone 16e/2025 SE Panzer Schutz Glas (6,1''), Schutzfolie kompatibel mit iPhone SE 4, Auto Dust-Elimination Panzerfolie [9H+ Härte Foleie][Kristallklar][Bläschenfrei] 2 Stück",8.99,EUR,10.99,-18 %,,"Statt: 10,99 € Statt: 10,99€10,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,407,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:25:00.166Z
B0FHQ3HXYZ,DE,amazon.de,https://www.amazon.de/dp/B0FHQ3HXYZ,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,高清,"Tentoki für Panzerglas für iPhone 17 Pro Max Panzer Schutz Glas (6.9''), Schutzfolie kompatibel mit 17 Pro Max, Auto Dust-Elimination Panzerfolie [9H+] Full Screen [Bläschenfrei] 2 Stück",9.34,EUR,10.99,-15 %,,"Statt: 10,99 € Statt: 10,99€10,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:25:12.429Z
B0FHQ3PB9V,DE,amazon.de,https://www.amazon.de/dp/B0FHQ3PB9V,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,防窥,"Tentoki sichtschutz für panzerglas für iPhone 17 Pro (6.3 Zoll), kompatibel mit Face ID, Schutzfolie 25° Anti-Spionage Schutz Glas [Auto Dust-Elimination][Blasenfrei] 2 Stück",16.99,EUR,,,,,Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:25:24.411Z
B0FHQ3W39F,DE,amazon.de,https://www.amazon.de/dp/B0FHQ3W39F,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,防窥,"Tentoki sichtschutz für panzerglas für iPhone Air (6.5 Zoll), iPhone Air kompatibel mit Face ID, Schutzfolie 25° Anti-Spionage Schutz Glas [Auto Dust-Elimination][Blasenfrei] 2 Stück",14.44,EUR,16.99,-15 %,,"Statt: 16,99 € Statt: 16,99€16,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:25:36.310Z
B0FHQ4BG36,DE,amazon.de,https://www.amazon.de/dp/B0FHQ4BG36,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,防窥,"Tentoki sichtschutz für panzerglas für iPhone 17/ iPhone 16 Pro (6.3 Zoll), kompatibel mit Face ID, Schutzfolie 25° Anti-Spionage Schutz Glas [Auto Dust-Elimination][Blasenfrei] 2 Stück",16.99,EUR,,,,,Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:25:48.350Z
B0FHQ4G8K5,DE,amazon.de,https://www.amazon.de/dp/B0FHQ4G8K5,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,防窥,"Tentoki sichtschutz für panzerglas für iPhone 17 Pro Max(6.9 Zoll), kompatibel mit Face ID, Schutzfolie 25° Anti-Spionage Schutz Glas [Auto Dust-Elimination][Blasenfrei] 2 Stück",16.99,EUR,,,,,Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:26:00.455Z
B0FHQ4MQGD,DE,amazon.de,https://www.amazon.de/dp/B0FHQ4MQGD,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,高清,"Tentoki für Panzerglas für iPhone 17 Pro Panzer Schutz Glas (6.3''), Schutzfolie kompatibel mit 17pro, Auto Dust-Elimination Panzerfolie [9H] Full Screen [Bläschenfrei] 2 Stück",9.34,EUR,10.36,-10 %,,"Statt: 10,36 € Statt: 10,36€10,36€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:26:12.487Z
B0FHQ53M1B,DE,amazon.de,https://www.amazon.de/dp/B0FHQ53M1B,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,防窥,"Tentoki sichtschutz für panzerglas für iPhone 16 Pro Max (6.9 Zoll), kompatibel mit Face ID, Schutzfolie 25° Anti-Spionage Schutz Glas [Auto Dust-Elimination][Blasenfrei] 2 Stück",14.44,EUR,16.99,-15 %,,"Statt: 16,99 € Statt: 16,99€16,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:26:24.456Z
B0FHQ57GC8,DE,amazon.de,https://www.amazon.de/dp/B0FHQ57GC8,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,高清,"Tentoki für Panzerglas für iPhone Air Panzer Schutz Glas (6.5''), Schutzfolie kompatibel mit iPhone 17 Air, Auto Dust-Elimination Panzerfolie [9H+] Full Screen [Bläschenfrei] 2 Stück",9.34,EUR,10.99,-15 %,,"Statt: 10,99 € Statt: 10,99€10,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:26:36.677Z
B0CFY23LF4,DE,amazon.de,https://www.amazon.de/dp/B0CFY23LF4,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,防窥,"Tentoki sichtschutz für panzerglas iPhone 14 Pro 6,1 Zoll, kompatibel mit Face ID, 25° Anti-Spionage Premium 9H Schutzglas Glas [Ultra-Privatsphäre] [Auto Dust-Elimination] [HD klar] 2 Stück",14.44,EUR,16.99,-15 %,,"Statt: 16,99 € Statt: 16,99€16,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:26:48.850Z
B0CFY3D3SK,DE,amazon.de,https://www.amazon.de/dp/B0CFY3D3SK,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,防窥,"Tentoki Sichtschutz für Panzerglas iPhone 13/13 Pro/14/16e 6,1 Zoll, kompatibel mit Face ID, 25° Anti-Spionage Premium 9H Schutzglas Glas [Ultra-Privatsphäre] [Auto Dust-Elimination] [HD klar] 2 Stück",16.99,EUR,,,,,Auf Lager,4.4,6564,Together Sell,Amazon,ok_browser,2026-06-10T06:27:01.038Z
B0CLL912SJ,DE,amazon.de,https://www.amazon.de/dp/B0CLL912SJ,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,高清,"Tentoki für Panzerglas iPhone 14 Pro Panzer Schutz Glas (6,1 Zoll), 2 Stück Schutzfolie kompatibel mit iPhone 14 Pro, [Auto Dust-Elimination]",8.99,EUR,,,,,Nur noch 11 auf Lager,4.0,24,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:27:12.992Z
B0CLLCK44K,DE,amazon.de,https://www.amazon.de/dp/B0CLLCK44K,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,高清,"Tentoki für Panzerglas iPhone 13/13 Pro/ 16e / 17e / 14 schutzfolie Glas (6,1 Zoll), 2 Stück Schutz kompatibel mit iPhone 17e / 16e / 13/13 Pro / 14, [Auto Dust-Elimination]",9.34,EUR,10.99,-15 %,,"Statt: 10,99 € Statt: 10,99€10,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:27:25.098Z
B0D2RBMFPZ,DE,amazon.de,https://www.amazon.de/dp/B0D2RBMFPZ,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,蓝光,"Tentoki für Panzerglas iPhone 17e/16e/13/13Pro /14 (6,1 zoll) Schutzfolie Anti-Blaulicht, 2.5D vollständige Abdeckung 9H+ Displayschutz, Reduzieren Sie die Ermüdung der Augen [Augen schützen] 2 Stück",14.44,EUR,16.99,-15 %,,"Statt: 16,99 € Statt: 16,99€16,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:27:37.249Z
B0D2RC2H76,DE,amazon.de,https://www.amazon.de/dp/B0D2RC2H76,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,蓝光,"Tentoki für Panzerglas iPhone 14 Pro (6,1 zoll) Schutzfolie Anti-Blaulicht, 2.5D vollständige Abdeckung 9H+ Displayschutz, Reduzieren Sie die Ermüdung der Augen [Augen schützen] [HD klar] 2 Stück",14.44,EUR,16.99,-15 %,,"Statt: 16,99 € Statt: 16,99€16,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:27:49.430Z
B0D2W1SQX4,DE,amazon.de,https://www.amazon.de/dp/B0D2W1SQX4,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,高清,"Tentoki für Panzerglas iPhone 14 Pro Max Panzer Schutz Glas (6,7 Zoll), 2 Stück Schutzfolie kompatibel mit iPhone 14 Pro Max, [9H Härte] [Auto Dust-Elimination] [Anti- Kratzer] [Blasenfrei]",9.34,EUR,10.99,-15 %,,"Statt: 10,99 € Statt: 10,99€10,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:28:01.552Z
B0D2W27LCQ,DE,amazon.de,https://www.amazon.de/dp/B0D2W27LCQ,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,防窥,"Tentoki sichtschutz für panzerglas iPhone 14 Pro Max 6,7 Zoll, Schutzfolie kompatibel mit Face ID, 25°Anti-Spionage 9H+ iPhone 14 promax SchutzGlas [Privatsphäre] [Auto Dust-Elimination] 2 Stück",14.44,EUR,16.99,-15 %,,"Statt: 16,99 € Statt: 16,99€16,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:28:13.643Z
B0D2W28VSM,DE,amazon.de,https://www.amazon.de/dp/B0D2W28VSM,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,蓝光,"Tentoki für Panzerglas iPhone 13 Pro Max / 14 Plus (6,7‘’) Schutzfolie Anti-Blaulicht, 2.5D vollständige Abdeckung 9H+ Displayschutz, Reduzieren Sie die Ermüdung der Augen [Augen schützen] 2 Stück",14.44,EUR,16.99,-15 %,,"Statt: 16,99 € Statt: 16,99€16,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:28:25.859Z
B0D2W2JSFN,DE,amazon.de,https://www.amazon.de/dp/B0D2W2JSFN,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,蓝光,"Tentoki für Panzerglas iPhone 14 Pro Max (6,7 zoll) Schutzfolie Anti-Blaulicht, 2.5D vollständige Abdeckung 9H+ Displayschutz, Reduzieren Sie die Ermüdung der Augen [Augen schützen] [HD klar] 2 Stück",14.44,EUR,16.99,-15 %,,"Statt: 16,99 € Statt: 16,99€16,99€ Der Statt-Preis ist der mittlere Verkaufspreis oder „Mittelwert“, der von Kunden für ein Produkt auf Amazon.de gezahlt wurde (ausgenommen sind Preise, bei denen das Produkt für eine begrenzte Zeit im Angebot war und Preise im Amazon Haul-Shop). Amazon zeigt den Statt-Preis als Referenzpreis für Preisvergleichszwecke an.Weitere Informationen P.when('A', 'a-popover').execute('a-popover-count', function (A) { A.declarative('a-popover', 'mouseenter', function() { ue.count(""tooltip.popover.opened"", 1); }); });",Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:28:37.907Z
B0D6G91CCK,DE,amazon.de,https://www.amazon.de/dp/B0D6G91CCK,10115,Liefern nach 10115‌ Berlin,location_ok,Tentoki,一代除尘仓,防窥,"Tentoki sichtschutz für panzerglas iPhone 15/14 Pro/16 (6,1 Zoll), kompatibel mit Face ID, Schutzfolie 25° Anti-Spionage 9H+ Schutz Glas [Ultra-Privatsphäre][Auto Dust-Elimination][Blasenfrei] 2 Stück",16.99,EUR,,,,,Auf Lager,4.4,6564,Together Sell,Amazon Amazon Versand Amazon,ok_browser,2026-06-10T06:28:49.902Z
